condition,frac_count,frac_mass,uniprot_bio_process
pH6,0.000579439770353688,0.0004298162228338438,Capsule biogenesis/degradation
pH6,0.007086923988004247,0.012043388220255406,Carbohydrate metabolism
pH6,0.0010290616941083118,0.0037138507968464043,Carbon dioxide fixation
pH6,0.0005783457997362802,0.001488121605122146,Cell adhesion
pH6,0.02204095534266077,0.02602179475652482,Cell cycle
pH6,0.02204095534266077,0.02602179475652482,Cell division
pH6,0.003293033886833845,0.00471877798212026,Cell shape
pH6,0.0023699050141778592,0.0034485551988350112,Cell wall biogenesis/degradation
pH6,9.845735556670595e-06,2.2215070876394817e-05,Cellulose biosynthesis
pH6,0.00239233141183472,0.004025167101268185,Chemotaxis
pH6,0.00016026669545024915,0.00015967957628682276,Chromate resistance
pH6,7.949519819830332e-05,0.0002952271263829303,Chromosome partition
pH6,3.482473132081636e-05,4.378181866109878e-05,Cobalamin biosynthesis
pH6,5.5427844615330756e-05,5.6868340326710564e-05,Coenzyme A biosynthesis
pH6,0.024232178489328682,0.030022961937437205,Conjugation
pH6,0.002088936893940278,0.006265922621360361,Copper transport
pH6,0.026784594268177416,0.03445477052841534,Cysteine biosynthesis
pH6,0.00039674667724657806,0.0006843410412292405,Cytosine metabolism
pH6,0.030257039336266146,0.012020790558715029,DNA condensation
pH6,0.0036793878432150482,0.004008983832339157,DNA damage
pH6,0.00012216005227720924,0.000270522814993994,DNA excision
pH6,2.552598107284969e-06,3.1639167373112223e-06,DNA integration
pH6,0.004283624280896648,0.0023392605540573336,DNA recombination
pH6,0.0036788408579063446,0.004008463573068047,DNA repair
pH6,0.007883699254349627,0.017709527947923454,DNA replication
pH6,1.4221618026301971e-05,1.208602306732343e-05,DNA synthesis
pH6,0.0014402123178174264,0.0004797190679073044,Deoxyribonucleotide synthesis
pH6,0.0031274796667327912,0.0016784364484885579,Detoxification
pH6,0.006727736968622005,0.008419916063587343,Diaminopimelate biosynthesis
pH6,0.01361100009335216,0.010201671316982902,Electron transport
pH6,0.0002793271643114695,0.0003941964477256151,Enterobactin biosynthesis
pH6,4.5582109058660165e-06,5.4851615292168744e-06,Exopolysaccharide synthesis
pH6,0.014949655472186891,0.01175745932764553,Fatty acid biosynthesis
pH6,0.015098982461463063,0.012032888587765533,Fatty acid metabolism
pH6,1.0939706174078439e-06,1.0525245253993583e-06,Fimbrium biogenesis
pH6,9.298750247966674e-06,4.982483019476049e-06,Flagellar rotation
pH6,0.00011851348355251642,0.00016144045381981034,Folate biosynthesis
pH6,5.433387399792291e-05,3.829748554472129e-05,Fucose metabolism
pH6,0.002682051297011564,0.00522660467745841,GMP biosynthesis
pH6,0.0024453889867790003,0.0019616976116359594,Galactitol metabolism
pH6,0.0001416691949543158,0.00020186059719066017,Galactose metabolism
pH6,0.0029940152514090343,0.005430706391509236,Gluconate utilization
pH6,0.008384373140249951,0.01013357726632556,Gluconeogenesis
pH6,0.0032315892038227707,0.007308802340272221,Glucose metabolism
pH6,0.0010341668903228818,0.003969978438008225,Glutamate biosynthesis
pH6,0.0003781491767506447,0.0005958969651405492,Glutathione biosynthesis
pH6,0.00031451655250475514,0.00047547695385056175,Glycerol metabolism
pH6,0.00014859767553123212,0.00030054977892582434,Glycogen biosynthesis
pH6,0.00014549809211524323,0.00037298587744190185,Glycogen metabolism
pH6,0.047023780003967466,0.07478006663214748,Glycolysis
pH6,0.010633212072768008,0.018648685568947335,Glyoxylate bypass
pH6,0.00012015443947862819,0.0001556959510479339,Heme biosynthesis
pH6,0.0027163290430236766,0.0033160525541669514,Histidine biosynthesis
pH6,0.0270429536623219,0.03214081737029401,Host-virus interaction
pH6,0.008493952530426969,0.011557839847315036,Hydrogen ion transport
pH6,0.0007575746525549319,0.002265128826524854,Hydrogen peroxide
pH6,0.050026729348752,0.07362203752856143,Ion transport
pH6,0.004854676943183542,0.003300844975472968,Iron storage
pH6,0.0007635914909506751,0.0018487853418275282,Iron transport
pH6,0.002474014551267839,0.0012786372086125283,Isoleucine biosynthesis
pH6,0.00046931339486796505,0.0004349647646086694,Isoprene biosynthesis
pH6,0.0017658509049324946,0.0026881396338811745,Leucine biosynthesis
pH6,0.0010983464998774754,0.0007567831427369077,Lipid A biosynthesis
pH6,0.016518773994422208,0.01324445036935161,Lipid biosynthesis
pH6,0.00023483902587021716,0.00031277186980251494,Lipid degradation
pH6,0.016826179737913814,0.01367479683243058,Lipid metabolism
pH6,9.098188968108568e-05,0.00016948446255004874,Lipid transport
pH6,0.003977494836458686,0.004601936414146827,Lipopolysaccharide biosynthesis
pH6,0.008159562178372638,0.010829917087144354,Lysine biosynthesis
pH6,0.0,1.0205085702541306e-08,Maltose metabolism
pH6,0.00032873817053105707,0.00033068079471187674,Menaquinone biosynthesis
pH6,0.010972889949473144,0.022880762623751966,Methionine biosynthesis
pH6,4.539978062242552e-05,2.9734818341130157e-05,Methotrexate resistance
pH6,0.0019682354691529457,0.0013685900365874386,Molybdenum cofactor biosynthesis
pH6,2.552598107284969e-06,2.877433968677333e-06,Nickel transport
pH6,0.0002718516984258492,0.0002400225752052293,Nitrate assimilation
pH6,3.136049103235819e-05,5.674828049491597e-05,Nitrogen fixation
pH6,0.002623888525852714,0.0028858381569029545,Nucleotide biosynthesis
pH6,0.003073328121171103,0.0020446589554060307,Nucleotide metabolism
pH6,0.011485232855292484,0.016564454892981806,One-carbon metabolism
pH6,2.5525981072849693e-05,4.082034281016522e-05,Oxygen transport
pH6,1.0210392429139876e-05,1.5767857909024606e-05,PHB biosynthesis
pH6,0.0007783600942856809,0.0007792511396589499,Pantothenate biosynthesis
pH6,0.00575866133003489,0.008988479407022658,Pentose shunt
pH6,0.0026596248993547033,0.005685941207731916,Peptide transport
pH6,0.0024178573929075696,0.003549195120721163,Peptidoglycan synthesis
pH6,0.00014513343524277396,0.00022771348097043147,Phenylalanine biosynthesis
pH6,0.00022371699125990407,0.000296456499040563,Phosphate transport
pH6,0.00044014084507042255,0.0006762209946055322,Phospholipid biosynthesis
pH6,0.00044014084507042255,0.0006762209946055322,Phospholipid metabolism
pH6,0.014507691342754122,0.010881130977577019,Phosphotransferase system
pH6,5.105196214569938e-06,1.0085025870746703e-05,Plasmid copy control
pH6,0.0006572940126258795,0.0010609287136249806,Polyamine biosynthesis
pH6,2.552598107284969e-06,5.802891870072506e-06,Polysaccharide degradation
pH6,0.0007384301667502947,0.0011256953500660748,Porphyrin biosynthesis
pH6,7.475465885620267e-06,1.77888650775671e-05,Potassium transport
pH6,0.00041333856494393036,0.0005870925774756116,Proline biosynthesis
pH6,3.2454461649766034e-05,0.0001704849611483371,Proline metabolism
pH6,0.062143730235597515,0.10437317435181606,Protein biosynthesis
pH6,0.007741847730959077,0.009510285068776091,Protein transport
pH6,0.01070049126573859,0.016964854432016802,Purine biosynthesis
pH6,3.7559657864335975e-05,2.295944183352136e-05,Purine metabolism
pH6,0.001228346674912774,0.0008224098477930346,Purine salvage
pH6,0.00037432027958971724,0.0007415695610513349,Putrescine biosynthesis
pH6,0.00032308598900778325,0.0004337361523299713,Pyridine nucleotide biosynthesis
pH6,0.004694592576169528,0.006529093772654133,Pyridoxine biosynthesis
pH6,0.009277782477799689,0.011326624621250593,Pyrimidine biosynthesis
pH6,0.0003112346406525316,0.0003769878718350552,Queuosine biosynthesis
pH6,0.003468616170927804,0.0028254080415663382,Quorum sensing
pH6,1.130436304654772e-05,1.9009473367478903e-05,RNA repair
pH6,0.0005845449665682579,0.0009964966038952098,Respiratory chain
pH6,4.3576496260079116e-05,8.909640117477533e-05,Restriction system
pH6,0.0016269166365216986,0.0010753358934403327,Riboflavin biosynthesis
pH6,0.001306930230929904,0.0010110450541126407,Ribosome biogenesis
pH6,0.0004390468744530147,0.0006848332865395983,SOS response
pH6,0.003375628668448137,0.0028216969921655666,Septation
pH6,0.006477764682544313,0.009789918804195566,Serine biosynthesis
pH6,6.673220766187848e-05,0.0001432393833197484,Sodium transport
pH6,0.0006693276894173658,0.0010957460648454156,Spermidine biosynthesis
pH6,0.00015406752861827136,0.00015007478974325448,Steroid metabolism
pH6,0.03225681762488768,0.04054285332333164,Stress response
pH6,0.016007160402347807,0.01279294228838434,Sugar transport
pH6,0.0011001697842398218,0.0015109129631911545,Sulfate transport
pH6,0.00021824713817286486,0.0004342317993355634,Symport
pH6,6.23563251922471e-05,5.12255282323642e-05,Tellurium resistance
pH6,7.457233041996803e-05,0.0001471533338362525,Thiamine biosynthesis
pH6,0.00576650145279298,0.010539252234369618,Threonine biosynthesis
pH6,0.00012343635133085172,5.148165587352602e-05,Toxin-antitoxin system
pH6,0.05202231408334014,0.03883224495797434,Transcription
pH6,0.0017806195082675006,0.0022076201670952395,Transcription antitermination
pH6,0.04631908059792058,0.027272420121440308,Transcription regulation
pH6,0.006971692416303955,0.00703550614316377,Transcription termination
pH6,0.03764553455780249,0.02325193959972816,Translation regulation
pH6,0.004512993453679825,0.003349229087686193,Translocation
pH6,0.11274825839877708,0.1373539661432049,Transport
pH6,4.740539342100657e-06,6.5232508608401295e-06,Transposition
pH6,0.02501327351015788,0.04122254724867154,Tricarboxylic acid cycle
pH6,4.539978062242552e-05,2.9734818341130157e-05,Trimethoprim resistance
pH6,0.0015359347468406129,0.002283137801294045,Tryptophan biosynthesis
pH6,0.00010684446363349943,0.00020548240211646406,Tryptophan catabolism
pH6,0.0033513789864289298,0.0033568493092221634,Two-component regulatory system
pH6,0.00012817689067295238,0.0001960977252645192,Tyrosine biosynthesis
pH6,0.000650000875176494,0.0005077074158952624,Ubiquinone biosynthesis
pH6,0.0,2.34116671999477e-09,Viral genome integration
pH6,0.00023210409932669754,0.0003081535682728159,Virulence
pH6,0.0,2.34116671999477e-09,Virus entry into host cell
pH6,2.552598107284969e-06,5.802891870072506e-06,Xylan degradation
pH6,7.31137029300909e-05,0.00013330643323594153,Xylose metabolism
pH6,2.4978995764145768e-05,3.753870740777939e-05,Zinc transport
pH6,7.293137449385626e-07,2.365178686353691e-06,cAMP biosynthesis
pH6,0.00011176733141183472,0.00010933448682095235,mRNA processing
pH6,0.0014458644993407003,0.0019599371343024113,rRNA processing
pH6,0.0035143806084226986,0.005373839852080003,tRNA processing
pyruvate,0.02145758818672424,0.026116095470281923,ATP synthesis
pyruvate,0.06764917459946473,0.09928126947884586,Amino-acid biosynthesis
pyruvate,0.025740484952748048,0.026305985699048597,Amino-acid transport
pyruvate,2.3946864780675455e-07,4.60894061426286e-07,Ammonia transport
pyruvate,0.0698458205057961,0.08759886017265842,Antibiotic resistance
pyruvate,8.117987160648979e-05,0.00015184185329898548,Antiport
pyruvate,8.141934025429654e-06,9.194437990406378e-06,Antiviral defense
pyruvate,0.004967537630103316,0.007509150488483037,Arginine biosynthesis
pyruvate,7.088271975079934e-05,0.00011901194263665737,Arginine metabolism
pyruvate,0.006349032259300483,0.008100529613281589,Aromatic amino acid biosynthesis
pyruvate,4.7175323617930645e-05,7.543096297279845e-05,Aromatic hydrocarbons catabolism
pyruvate,2.3946864780675454e-06,1.2471802679490549e-06,Arsenical resistance
pyruvate,8.070093431087629e-05,8.064473913054038e-05,Ascorbate biosynthesis
pyruvate,0.0005591592926287718,0.0009311654181003093,Asparagine biosynthesis
pyruvate,0.0013482084871520282,0.0008486452199202216,Autoinducer synthesis
pyruvate,7.9024653776229e-06,3.4461560035434406e-06,Bacterial flagellum biogenesis
pyruvate,3.592029717101318e-06,1.997363887768035e-06,Bacterial flagellum protein export
pyruvate,0.0002567103904488409,0.00019861111334707504,Bacteriocin transport
pyruvate,4.789372956135091e-05,4.16351908999534e-05,Bile acid catabolism
pyruvate,0.00012859466387222718,0.00014328507138542526,Biotin biosynthesis
pyruvate,0.009416865106352815,0.012018457340738692,Branched-chain amino acid biosynthesis
pyruvate,0.0006353103226313198,0.0004341500153797394,Capsule biogenesis/degradation
pyruvate,0.0077939860801664405,0.01148668499318238,Carbohydrate metabolism
pyruvate,0.000367823843031175,0.001181539201214894,Carbon dioxide fixation
pyruvate,0.0007622287059688998,0.0016459685029495768,Cell adhesion
pyruvate,0.022260766031468097,0.024889050130688806,Cell cycle
pyruvate,0.022260766031468097,0.024889050130688806,Cell division
pyruvate,0.0036969169848406766,0.004877324665062629,Cell shape
pyruvate,0.00322444534271795,0.003864329686577229,Cell wall biogenesis/degradation
pyruvate,1.532599345963229e-05,3.131078883219469e-05,Cellulose biosynthesis
pyruvate,0.013537402129163642,0.01698003958235843,Chemotaxis
pyruvate,0.00019301173013224417,0.00017160450303359176,Chromate resistance
pyruvate,0.00013984969031914464,0.0003861617069494439,Chromosome partition
pyruvate,7.279846893325338e-05,6.986084959564253e-05,Cobalamin biosynthesis
pyruvate,9.363224129244103e-05,9.785207591013824e-05,Coenzyme A biosynthesis
pyruvate,0.019017163196925604,0.021226445522778047,Conjugation
pyruvate,0.0013740711011151576,0.003528676201723528,Copper transport
pyruvate,0.016123902994124396,0.01893041478136958,Cysteine biosynthesis
pyruvate,0.000566822289358588,0.0008697441342276303,Cytosine metabolism
pyruvate,0.04115627915530787,0.013224189963692748,DNA condensation
pyruvate,0.0031937933557986855,0.003368186353560108,DNA damage
pyruvate,9.315330399682751e-05,0.0001777091222398687,DNA excision
pyruvate,5.2683102517486e-06,6.057732730038266e-06,DNA integration
pyruvate,0.003695001235658223,0.0020874609405082943,DNA recombination
pyruvate,0.003193553887150879,0.003367900346055052,DNA repair
pyruvate,0.004932814676171337,0.009361550769016302,DNA replication
pyruvate,1.2931306981564745e-05,9.846160010124115e-06,DNA synthesis
pyruvate,0.0012948069786911218,0.0003841408998235566,Deoxyribonucleotide synthesis
pyruvate,0.0025584830331673654,0.0012515407102392526,Detoxification
pyruvate,0.00483151943814908,0.005362078082084877,Diaminopimelate biosynthesis
pyruvate,0.014406433852054354,0.011739570916184654,Electron transport
pyruvate,0.00013984969031914464,0.00018231337420650766,Enterobactin biosynthesis
pyruvate,5.7472475473621096e-06,6.003949253144869e-06,Exopolysaccharide synthesis
pyruvate,0.014603516549199313,0.011635333877449512,Fatty acid biosynthesis
pyruvate,0.015376042407023904,0.013179657188561242,Fatty acid metabolism
pyruvate,0.0,1.8754590495474505e-09,Fimbrium biogenesis
pyruvate,4.5499043083283364e-06,2.5646902502561387e-06,Flagellar rotation
pyruvate,0.00011255026446917464,0.00013301693308915294,Folate biosynthesis
pyruvate,0.00015397834053974317,0.00010126541138031458,Fucose metabolism
pyruvate,0.0014463906327527975,0.0025318697168890585,GMP biosynthesis
pyruvate,0.012576174976867329,0.010295332452490731,Galactitol metabolism
pyruvate,0.0003204090507654376,0.0004074434785141837,Galactose metabolism
pyruvate,0.002010818235633318,0.003187811519468279,Gluconate utilization
pyruvate,0.006547551768332283,0.00873352986303722,Gluconeogenesis
pyruvate,0.002656904647415942,0.006060686578041303,Glucose metabolism
pyruvate,0.0007768362934851118,0.002775679393330227,Glutamate biosynthesis
pyruvate,0.0003965600807679855,0.0005668574977257169,Glutathione biosynthesis
pyruvate,0.0004779794210222821,0.0006741337553598312,Glycerol metabolism
pyruvate,0.00019564588525811845,0.00034602219464150466,Glycogen biosynthesis
pyruvate,0.00016307814915639984,0.0003657145146617529,Glycogen metabolism
pyruvate,0.04202531087819858,0.0678920864583801,Glycolysis
pyruvate,0.02135509560546295,0.0330086231551595,Glyoxylate bypass
pyruvate,9.195596075779375e-05,0.00010639479188082689,Heme biosynthesis
pyruvate,0.002626492129144484,0.0028657014277085045,Histidine biosynthesis
pyruvate,0.021891026439254467,0.023278666587745345,Host-virus interaction
pyruvate,0.021874263633907993,0.027124154709413678,Hydrogen ion transport
pyruvate,0.001152083664598296,0.0030335550126430015,Hydrogen peroxide
pyruvate,0.059633440551429245,0.07668792570079101,Ion transport
pyruvate,0.0019799267800662467,0.001202169250759916,Iron storage
pyruvate,0.0005689775071888488,0.0011103627827370609,Iron transport
pyruvate,0.001957895664468025,0.0009142862866543824,Isoleucine biosynthesis
pyruvate,0.0005864587184787419,0.0005783306184613235,Isoprene biosynthesis
pyruvate,0.0025958401422252193,0.0033101852224512508,Leucine biosynthesis
pyruvate,0.0010974848128983562,0.0007377446376728569,Lipid A biosynthesis
pyruvate,0.016377260823503943,0.013347599857800593,Lipid biosynthesis
pyruvate,0.0006104055832594174,0.0011349527984241355,Lipid degradation
pyruvate,0.017201032971959178,0.014937234259549388,Lipid metabolism
pyruvate,0.0006168712367501997,0.000986960324824346,Lipid transport
pyruvate,0.0043810789116245745,0.004408604078590201,Lipopolysaccharide biosynthesis
pyruvate,0.006071727565140262,0.007213156163988211,Lysine biosynthesis
pyruvate,2.3946864780675455e-07,4.969966481300745e-07,Maltose metabolism
pyruvate,0.00037596577705660463,0.00032808811748020713,Menaquinone biosynthesis
pyruvate,0.008653678525792689,0.01744392593869827,Methionine biosynthesis
pyruvate,6.80090959771183e-05,3.971284537416727e-05,Methotrexate resistance
pyruvate,0.0009973869181151326,0.0006175778811264406,Molybdenum cofactor biosynthesis
pyruvate,4.789372956135091e-07,5.39194476744892e-07,Nickel transport
pyruvate,0.00030484358865799855,0.0002390777385337888,Nitrate assimilation
pyruvate,1.532599345963229e-05,2.475605945402635e-05,Nitrogen fixation
pyruvate,0.0032014563525285017,0.0031127931574863816,Nucleotide biosynthesis
pyruvate,0.0050151918910168606,0.0026993950964898845,Nucleotide metabolism
pyruvate,0.0072101615168135725,0.009303871025947472,One-carbon metabolism
pyruvate,2.0354835063574135e-05,2.8882069363030743e-05,Oxygen transport
pyruvate,6.298025437317645e-05,8.673998104156959e-05,PHB biosynthesis
pyruvate,0.0009485353139625548,0.0008557907188989971,Pantothenate biosynthesis
pyruvate,0.00456738551961823,0.006114934231049463,Pentose shunt
pyruvate,0.005093737607497476,0.009920849074317449,Peptide transport
pyruvate,0.002532859887852043,0.0034892974224925628,Peptidoglycan synthesis
pyruvate,0.0002708390406694394,0.0003793115927709719,Phenylalanine biosynthesis
pyruvate,0.0002928701562676608,0.0003447175081104489,Phosphate transport
pyruvate,0.0006630886857769033,0.0009501872615103442,Phospholipid biosynthesis
pyruvate,0.0006630886857769033,0.0009501872615103442,Phospholipid metabolism
pyruvate,0.01656476477473663,0.01054228914921704,Phosphotransferase system
pyruvate,6.7051221385891275e-06,1.1580959630955507e-05,Plasmid copy control
pyruvate,0.0006939801413439747,0.001048381608697025,Polyamine biosynthesis
pyruvate,6.226184842975618e-06,1.2378029727013175e-05,Polysaccharide degradation
pyruvate,0.0008249694916942694,0.0011074632574053936,Porphyrin biosynthesis
pyruvate,1.1015557799110709e-05,2.1966314117824517e-05,Potassium transport
pyruvate,0.0004308040974043514,0.0005471651777054688,Proline biosynthesis
pyruvate,2.8736237736810544e-05,0.00013409532204264273,Proline metabolism
pyruvate,0.0722637354427009,0.11160978708695102,Protein biosynthesis
pyruvate,0.011686070012969622,0.014526470126062606,Protein transport
pyruvate,0.009919988735394807,0.015151364796531468,Purine biosynthesis
pyruvate,4.7654260913544156e-05,2.841320460064388e-05,Purine metabolism
pyruvate,0.0013082172229683,0.0007684693455520679,Purine salvage
pyruvate,0.0004557088367762539,0.0008069162560677906,Putrescine biosynthesis
pyruvate,0.0003793183381258992,0.0004631727441714861,Pyridine nucleotide biosynthesis
pyruvate,0.002558722501815172,0.003192359507663432,Pyridoxine biosynthesis
pyruvate,0.007431670016034821,0.00827588034576665,Pyrimidine biosynthesis
pyruvate,0.0002691627601347921,0.0002704411949447424,Queuosine biosynthesis
pyruvate,0.0015871981976631692,0.001280938530840909,Quorum sensing
pyruvate,1.0776089151303955e-05,1.6363380207301507e-05,RNA repair
pyruvate,0.0014665059991685648,0.002198975735594386,Respiratory chain
pyruvate,6.992484515957232e-05,0.0001236865243176544,Restriction system
pyruvate,0.0015644486761215274,0.0009201470961842182,Riboflavin biosynthesis
pyruvate,0.0011094582452886939,0.0008300828639773256,Ribosome biogenesis
pyruvate,0.0006295630750839577,0.0008177610980217988,SOS response
pyruvate,0.00415190741567351,0.0030150085981020267,Septation
pyruvate,0.003570956476094324,0.004821195692195394,Serine biosynthesis
pyruvate,0.00012979200711126095,0.0002481232322551277,Sodium transport
pyruvate,0.0007186454120680704,0.0011116783516192516,Spermidine biosynthesis
pyruvate,4.789372956135091e-05,4.16351908999534e-05,Steroid metabolism
pyruvate,0.03181293092383173,0.03270592594002159,Stress response
pyruvate,0.029259476732268305,0.024770913722666196,Sugar transport
pyruvate,0.0012629576485328235,0.0015473006023528856,Sulfate transport
pyruvate,0.00042960675416531767,0.0009306435716197727,Symport
pyruvate,3.496242257978616e-05,2.564690250256139e-05,Tellurium resistance
pyruvate,0.00011829751201653675,0.00022852468518735685,Thiamine biosynthesis
pyruvate,0.00931628827427398,0.017038076600376203,Threonine biosynthesis
pyruvate,0.00015637302701781072,5.7782893316556954e-05,Toxin-antitoxin system
pyruvate,0.05194074970928506,0.03740182344623104,Transcription
pyruvate,0.0019128755586803553,0.002259928154704678,Transcription antitermination
pyruvate,0.04564128746008057,0.025513710509435898,Transcription regulation
pyruvate,0.00764934701689116,0.006990773607188123,Transcription termination
pyruvate,0.03511209048466538,0.020186123699346453,Translation regulation
pyruvate,0.00612201598117968,0.004250099657017698,Translocation
pyruvate,0.14832233054719543,0.1637423088380862,Transport
pyruvate,1.5565462107439046e-05,1.9223455257861373e-05,Transposition
pyruvate,0.08177614853952861,0.1149739245776101,Tricarboxylic acid cycle
pyruvate,6.80090959771183e-05,3.971284537416727e-05,Trimethoprim resistance
pyruvate,0.002421506966621902,0.0032567346395391485,Tryptophan biosynthesis
pyruvate,0.0002128876279002048,0.0003645423527557857,Tryptophan catabolism
pyruvate,0.003062564536800584,0.0027500207692086063,Two-component regulatory system
pyruvate,0.0005428754245779126,0.000740806324571243,Tyrosine biosynthesis
pyruvate,0.0007792309799631793,0.0006396018656100388,Ubiquinone biosynthesis
pyruvate,2.3946864780675455e-07,5.204398862494176e-07,Viral genome integration
pyruvate,0.00026054188881374893,0.00031601484984874545,Virulence
pyruvate,2.3946864780675455e-07,5.204398862494176e-07,Virus entry into host cell
pyruvate,6.226184842975618e-06,1.2378029727013175e-05,Xylan degradation
pyruvate,5.675406953020083e-05,9.25539040951667e-05,Xylose metabolism
pyruvate,3.400454798855915e-05,4.055680194646361e-05,Zinc transport
pyruvate,2.3946864780675455e-07,5.720150101119725e-07,cAMP biosynthesis
pyruvate,0.00012500263415512588,0.0001095736949698098,mRNA processing
pyruvate,0.0013910733751094373,0.0018765749476819314,rRNA processing
pyruvate,0.00413346832979239,0.005784991406474092,tRNA processing
stationary_1day,0.007789119136581214,0.010811683950380766,ATP synthesis
stationary_1day,0.051187321554685,0.08238039055069356,Amino-acid biosynthesis
stationary_1day,0.019718471391405652,0.024778070753634435,Amino-acid transport
stationary_1day,2.4144820634163715e-06,4.440116612066022e-06,Ammonia transport
stationary_1day,0.04578461612753294,0.06953404051833822,Antibiotic resistance
stationary_1day,0.0005538218232961302,0.0012178160860708684,Antiport
stationary_1day,3.38027488878292e-05,4.769871200844867e-05,Antiviral defense
stationary_1day,0.0034623672789390767,0.0069052491069962925,Arginine biosynthesis
stationary_1day,7.424532345005342e-05,0.00014885237840841532,Arginine metabolism
stationary_1day,0.003153011764563854,0.004851586702011554,Aromatic amino acid biosynthesis
stationary_1day,2.2333959086601436e-05,4.7667616729243646e-05,Aromatic hydrocarbons catabolism
stationary_1day,2.716292321343418e-06,1.6487729438942233e-06,Arsenical resistance
stationary_1day,0.0004240434123875002,0.0005226176344527874,Ascorbate biosynthesis
stationary_1day,0.00013038203142448407,0.00029945477020464816,Asparagine biosynthesis
stationary_1day,0.002406333186452341,0.0018584852920211202,Autoinducer synthesis
stationary_1day,2.112671805489325e-06,1.2626129649295236e-06,Bacterial flagellum biogenesis
stationary_1day,1.8108615475622785e-06,1.1787280256787647e-06,Bacterial flagellum protein export
stationary_1day,0.00013822909813058725,0.00012264556635283345,Bacteriocin transport
stationary_1day,9.446661073116554e-05,0.00010051729789530571,Bile acid catabolism
stationary_1day,0.0001391345289043684,0.00018284024172553307,Biotin biosynthesis
stationary_1day,0.011329353462065468,0.017836049671113133,Branched-chain amino acid biosynthesis
stationary_1day,0.00044003935605763366,0.0003195343659647846,Capsule biogenesis/degradation
stationary_1day,0.006624735161498669,0.011779282261717707,Carbohydrate metabolism
stationary_1day,0.0003971822994319931,0.0015619954205313698,Carbon dioxide fixation
stationary_1day,0.0006003006030168953,0.0013825828909786691,Cell adhesion
stationary_1day,0.02630638570143722,0.034275134660440014,Cell cycle
stationary_1day,0.02630638570143722,0.034275134660440014,Cell division
stationary_1day,0.0032025086468638895,0.004980418710319529,Cell shape
stationary_1day,0.002230981426596727,0.0035302463322316523,Cell wall biogenesis/degradation
stationary_1day,5.130774384759789e-06,1.3002165583867603e-05,Cellulose biosynthesis
stationary_1day,0.0041583417337188455,0.006836311545524565,Chemotaxis
stationary_1day,0.00011046255440129899,0.00012004224065194783,Chromate resistance
stationary_1day,2.4144820634163713e-05,0.00011565563684595559,Chromosome partition
stationary_1day,1.8410425733549832e-05,2.3574560513575297e-05,Cobalamin biosynthesis
stationary_1day,4.889326178418152e-05,5.3151233059747994e-05,Coenzyme A biosynthesis
stationary_1day,0.03535284637254251,0.04785057267433367,Conjugation
stationary_1day,0.0005055321820278027,0.001663235864454699,Copper transport
stationary_1day,0.015450270723801361,0.021368820498897156,Cysteine biosynthesis
stationary_1day,0.0002562369089800624,0.0004832784905282936,Cytosine metabolism
stationary_1day,0.05127062118587287,0.028073924479717308,DNA condensation
stationary_1day,0.0031364122003778665,0.0038373072246736567,DNA damage
stationary_1day,0.00017535175985561397,0.00036843350037975265,DNA excision
stationary_1day,6.036205158540929e-07,8.295714289680421e-07,DNA integration
stationary_1day,0.005358942939752636,0.0028949654825856327,DNA recombination
stationary_1day,0.0031306778054772527,0.003831579908131708,DNA repair
stationary_1day,0.011637199925151056,0.03027671478174714,DNA replication
stationary_1day,3.108645656648578e-05,2.8853526518148904e-05,DNA synthesis
stationary_1day,0.0016433568544127679,0.0005963206776289713,Deoxyribonucleotide synthesis
stationary_1day,0.0034548220224909004,0.001999498767485758,Detoxification
stationary_1day,0.0038507970808911852,0.005158489876304848,Diaminopimelate biosynthesis
stationary_1day,0.011986696203830575,0.008881925400300542,Electron transport
stationary_1day,0.00022545226267150367,0.0003859068778548913,Enterobactin biosynthesis
stationary_1day,5.432584642686836e-06,7.038575540183038e-06,Exopolysaccharide synthesis
stationary_1day,0.01658055013973815,0.011673883728133242,Fatty acid biosynthesis
stationary_1day,0.016987390367423808,0.012688595003195934,Fatty acid metabolism
stationary_1day,0.0,1.85848529202112e-09,Fimbrium biogenesis
stationary_1day,8.148876964030254e-06,5.879177207833349e-06,Flagellar rotation
stationary_1day,7.122722087078295e-05,9.504308246316568e-05,Folate biosynthesis
stationary_1day,6.609644648602316e-05,5.994880572317153e-05,Fucose metabolism
stationary_1day,0.0022415447856241736,0.004751069404116249,GMP biosynthesis
stationary_1day,0.0012359130062112552,0.001007848619256745,Galactitol metabolism
stationary_1day,0.00019798752920014245,0.0003084940955549455,Galactose metabolism
stationary_1day,0.0018307810245854635,0.0036323624987634573,Gluconate utilization
stationary_1day,0.00741759070907302,0.00979505163789463,Gluconeogenesis
stationary_1day,0.0029658894046490853,0.006878565018562216,Glucose metabolism
stationary_1day,0.0001177060005915481,0.0005495909812980745,Glutamate biosynthesis
stationary_1day,0.0002827962116776425,0.0005025864894765286,Glutathione biosynthesis
stationary_1day,0.0004167999661972511,0.0007423744809089345,Glycerol metabolism
stationary_1day,0.00015633771360621006,0.0003315624538489041,Glycogen biosynthesis
stationary_1day,0.00014034176993607658,0.0003800132377264975,Glycogen metabolism
stationary_1day,0.042744179589175875,0.07517312673655344,Glycolysis
stationary_1day,0.011332069754386812,0.021952575791143184,Glyoxylate bypass
