condition,frac_count,frac_mass,growth_rate_hr,uniprot_bio_process
osmotic_stress_glucose,0.0,2.3557660314634102e-09,0.55,Viral genome integration
osmotic_stress_glucose,0.00027051999364552897,0.000341165402056576,0.55,Virulence
osmotic_stress_glucose,0.0,2.3557660314634102e-09,0.55,Virus entry into host cell
osmotic_stress_glucose,2.8435878799459947e-06,6.141818582029605e-06,0.55,Xylan degradation
osmotic_stress_glucose,6.464423113743894e-05,0.0001195971933473299,0.55,Xylose metabolism
osmotic_stress_glucose,4.1326810521881786e-05,5.6706653757369226e-05,0.55,Zinc transport
osmotic_stress_glucose,7.582901013189319e-07,2.898433563711231e-06,0.55,cAMP biosynthesis
osmotic_stress_glucose,0.00013876708854136454,0.00013730750583386734,0.55,mRNA processing
osmotic_stress_glucose,0.0014542108418043817,0.0019565734846543285,0.55,rRNA processing
osmotic_stress_glucose,0.003664626487149068,0.005782376596019954,0.55,tRNA processing
pH6,0.008318187917896775,0.011081602514529776,0.63,ATP synthesis
pH6,0.08112977262914688,0.12563239688136693,0.63,Amino-acid biosynthesis
pH6,0.019073924699814462,0.022245470025805212,0.63,Amino-acid transport
pH6,8.56943650302811e-06,1.3806880656379412e-05,0.63,Ammonia transport
pH6,0.0621563108976977,0.08218703909548207,0.63,Antibiotic resistance
pH6,0.00029664836575376034,0.0006037288681679505,0.63,Antiport
pH6,7.2931374493856265e-06,9.188579126680328e-06,0.63,Antiviral defense
pH6,0.005906165034948715,0.010348797321199447,0.63,Arginine biosynthesis
pH6,6.436193799082815e-05,0.00011895608174097188,0.63,Arginine metabolism
pH6,0.005648717282985402,0.007910742316946433,0.63,Aromatic amino acid biosynthesis
pH6,3.008419197871571e-05,5.949765064301238e-05,0.63,Aromatic hydrocarbons catabolism
pH6,1.6409559261117658e-06,9.564766599636753e-07,0.63,Arsenical resistance
pH6,0.00014294549400795827,0.000160519995109385,0.63,Ascorbate biosynthesis
pH6,0.00036812111275773946,0.0006887432350617093,0.63,Asparagine biosynthesis
pH6,0.0031838191535292952,0.002249120848952241,0.63,Autoinducer synthesis
pH6,3.646568724692813e-07,1.236616267484417e-07,0.63,Bacterial flagellum biogenesis
pH6,1.8232843623464066e-07,7.803889066649233e-08,0.63,Bacterial flagellum protein export
pH6,0.0003566344212749571,0.0002985487817292476,0.63,Bacteriocin transport
pH6,0.00015406752861827136,0.00015007478974325448,0.63,Bile acid catabolism
pH6,0.0001345583859411648,0.00015406477815322847,0.63,Biotin biosynthesis
pH6,0.00940431841254653,0.013057735319941841,0.63,Branched-chain amino acid biosynthesis
pH6,0.000579439770353688,0.0004298162228338438,0.63,Capsule biogenesis/degradation
pH6,0.007086923988004247,0.012043388220255406,0.63,Carbohydrate metabolism
pH6,0.0010290616941083118,0.0037138507968464043,0.63,Carbon dioxide fixation
pH6,0.0005783457997362802,0.001488121605122146,0.63,Cell adhesion
pH6,0.02204095534266077,0.02602179475652482,0.63,Cell cycle
pH6,0.02204095534266077,0.02602179475652482,0.63,Cell division
pH6,0.003293033886833845,0.00471877798212026,0.63,Cell shape
pH6,0.0023699050141778592,0.0034485551988350112,0.63,Cell wall biogenesis/degradation
pH6,9.845735556670595e-06,2.2215070876394817e-05,0.63,Cellulose biosynthesis
pH6,0.00239233141183472,0.004025167101268185,0.63,Chemotaxis
pH6,0.00016026669545024915,0.00015967957628682276,0.63,Chromate resistance
pH6,7.949519819830332e-05,0.0002952271263829303,0.63,Chromosome partition
pH6,3.482473132081636e-05,4.378181866109878e-05,0.63,Cobalamin biosynthesis
pH6,5.5427844615330756e-05,5.6868340326710564e-05,0.63,Coenzyme A biosynthesis
pH6,0.024232178489328682,0.030022961937437205,0.63,Conjugation
pH6,0.002088936893940278,0.006265922621360361,0.63,Copper transport
pH6,0.026784594268177416,0.03445477052841534,0.63,Cysteine biosynthesis
pH6,0.00039674667724657806,0.0006843410412292405,0.63,Cytosine metabolism
pH6,0.030257039336266146,0.012020790558715029,0.63,DNA condensation
pH6,0.0036793878432150482,0.004008983832339157,0.63,DNA damage
pH6,0.00012216005227720924,0.000270522814993994,0.63,DNA excision
pH6,2.552598107284969e-06,3.1639167373112223e-06,0.63,DNA integration
pH6,0.004283624280896648,0.0023392605540573336,0.63,DNA recombination
pH6,0.0036788408579063446,0.004008463573068047,0.63,DNA repair
pH6,0.007883699254349627,0.017709527947923454,0.63,DNA replication
pH6,1.4221618026301971e-05,1.208602306732343e-05,0.63,DNA synthesis
pH6,0.0014402123178174264,0.0004797190679073044,0.63,Deoxyribonucleotide synthesis
pH6,0.0031274796667327912,0.0016784364484885579,0.63,Detoxification
pH6,0.006727736968622005,0.008419916063587343,0.63,Diaminopimelate biosynthesis
pH6,0.01361100009335216,0.010201671316982902,0.63,Electron transport
pH6,0.0002793271643114695,0.0003941964477256151,0.63,Enterobactin biosynthesis
pH6,4.5582109058660165e-06,5.4851615292168744e-06,0.63,Exopolysaccharide synthesis
pH6,0.014949655472186891,0.01175745932764553,0.63,Fatty acid biosynthesis
pH6,0.015098982461463063,0.012032888587765533,0.63,Fatty acid metabolism
pH6,1.0939706174078439e-06,1.0525245253993583e-06,0.63,Fimbrium biogenesis
pH6,9.298750247966674e-06,4.982483019476049e-06,0.63,Flagellar rotation
pH6,0.00011851348355251642,0.00016144045381981034,0.63,Folate biosynthesis
pH6,5.433387399792291e-05,3.829748554472129e-05,0.63,Fucose metabolism
pH6,0.002682051297011564,0.00522660467745841,0.63,GMP biosynthesis
pH6,0.0024453889867790003,0.0019616976116359594,0.63,Galactitol metabolism
pH6,0.0001416691949543158,0.00020186059719066017,0.63,Galactose metabolism
pH6,0.0029940152514090343,0.005430706391509236,0.63,Gluconate utilization
pH6,0.008384373140249951,0.01013357726632556,0.63,Gluconeogenesis
pH6,0.0032315892038227707,0.007308802340272221,0.63,Glucose metabolism
pH6,0.0010341668903228818,0.003969978438008225,0.63,Glutamate biosynthesis
pH6,0.0003781491767506447,0.0005958969651405492,0.63,Glutathione biosynthesis
pH6,0.00031451655250475514,0.00047547695385056175,0.63,Glycerol metabolism
pH6,0.00014859767553123212,0.00030054977892582434,0.63,Glycogen biosynthesis
pH6,0.00014549809211524323,0.00037298587744190185,0.63,Glycogen metabolism
pH6,0.047023780003967466,0.07478006663214748,0.63,Glycolysis
pH6,0.010633212072768008,0.018648685568947335,0.63,Glyoxylate bypass
pH6,0.00012015443947862819,0.0001556959510479339,0.63,Heme biosynthesis
pH6,0.0027163290430236766,0.0033160525541669514,0.63,Histidine biosynthesis
pH6,0.0270429536623219,0.03214081737029401,0.63,Host-virus interaction
pH6,0.008493952530426969,0.011557839847315036,0.63,Hydrogen ion transport
pH6,0.0007575746525549319,0.002265128826524854,0.63,Hydrogen peroxide
pH6,0.050026729348752,0.07362203752856143,0.63,Ion transport
pH6,0.004854676943183542,0.003300844975472968,0.63,Iron storage
pH6,0.0007635914909506751,0.0018487853418275282,0.63,Iron transport
pH6,0.002474014551267839,0.0012786372086125283,0.63,Isoleucine biosynthesis
pH6,0.00046931339486796505,0.0004349647646086694,0.63,Isoprene biosynthesis
pH6,0.0017658509049324946,0.0026881396338811745,0.63,Leucine biosynthesis
pH6,0.0010983464998774754,0.0007567831427369077,0.63,Lipid A biosynthesis
pH6,0.016518773994422208,0.01324445036935161,0.63,Lipid biosynthesis
pH6,0.00023483902587021716,0.00031277186980251494,0.63,Lipid degradation
pH6,0.016826179737913814,0.01367479683243058,0.63,Lipid metabolism
pH6,9.098188968108568e-05,0.00016948446255004874,0.63,Lipid transport
pH6,0.003977494836458686,0.004601936414146827,0.63,Lipopolysaccharide biosynthesis
pH6,0.008159562178372638,0.010829917087144354,0.63,Lysine biosynthesis
pH6,0.0,1.0205085702541306e-08,0.63,Maltose metabolism
pH6,0.00032873817053105707,0.00033068079471187674,0.63,Menaquinone biosynthesis
pH6,0.010972889949473144,0.022880762623751966,0.63,Methionine biosynthesis
pH6,4.539978062242552e-05,2.9734818341130157e-05,0.63,Methotrexate resistance
pH6,0.0019682354691529457,0.0013685900365874386,0.63,Molybdenum cofactor biosynthesis
pH6,2.552598107284969e-06,2.877433968677333e-06,0.63,Nickel transport
pH6,0.0002718516984258492,0.0002400225752052293,0.63,Nitrate assimilation
pH6,3.136049103235819e-05,5.674828049491597e-05,0.63,Nitrogen fixation
pH6,0.002623888525852714,0.0028858381569029545,0.63,Nucleotide biosynthesis
pH6,0.003073328121171103,0.0020446589554060307,0.63,Nucleotide metabolism
pH6,0.011485232855292484,0.016564454892981806,0.63,One-carbon metabolism
pH6,2.5525981072849693e-05,4.082034281016522e-05,0.63,Oxygen transport
pH6,1.0210392429139876e-05,1.5767857909024606e-05,0.63,PHB biosynthesis
pH6,0.0007783600942856809,0.0007792511396589499,0.63,Pantothenate biosynthesis
pH6,0.00575866133003489,0.008988479407022658,0.63,Pentose shunt
pH6,0.0026596248993547033,0.005685941207731916,0.63,Peptide transport
pH6,0.0024178573929075696,0.003549195120721163,0.63,Peptidoglycan synthesis
pH6,0.00014513343524277396,0.00022771348097043147,0.63,Phenylalanine biosynthesis
pH6,0.00022371699125990407,0.000296456499040563,0.63,Phosphate transport
pH6,0.00044014084507042255,0.0006762209946055322,0.63,Phospholipid biosynthesis
pH6,0.00044014084507042255,0.0006762209946055322,0.63,Phospholipid metabolism
pH6,0.014507691342754122,0.010881130977577019,0.63,Phosphotransferase system
pH6,5.105196214569938e-06,1.0085025870746703e-05,0.63,Plasmid copy control
pH6,0.0006572940126258795,0.0010609287136249806,0.63,Polyamine biosynthesis
pH6,2.552598107284969e-06,5.802891870072506e-06,0.63,Polysaccharide degradation
pH6,0.0007384301667502947,0.0011256953500660748,0.63,Porphyrin biosynthesis
pH6,7.475465885620267e-06,1.77888650775671e-05,0.63,Potassium transport
pH6,0.00041333856494393036,0.0005870925774756116,0.63,Proline biosynthesis
pH6,3.2454461649766034e-05,0.0001704849611483371,0.63,Proline metabolism
pH6,0.062143730235597515,0.10437317435181606,0.63,Protein biosynthesis
pH6,0.007741847730959077,0.009510285068776091,0.63,Protein transport
pH6,0.01070049126573859,0.016964854432016802,0.63,Purine biosynthesis
pH6,3.7559657864335975e-05,2.295944183352136e-05,0.63,Purine metabolism
pH6,0.001228346674912774,0.0008224098477930346,0.63,Purine salvage
pH6,0.00037432027958971724,0.0007415695610513349,0.63,Putrescine biosynthesis
pH6,0.00032308598900778325,0.0004337361523299713,0.63,Pyridine nucleotide biosynthesis
pH6,0.004694592576169528,0.006529093772654133,0.63,Pyridoxine biosynthesis
pH6,0.009277782477799689,0.011326624621250593,0.63,Pyrimidine biosynthesis
pH6,0.0003112346406525316,0.0003769878718350552,0.63,Queuosine biosynthesis
pH6,0.003468616170927804,0.0028254080415663382,0.63,Quorum sensing
pH6,1.130436304654772e-05,1.9009473367478903e-05,0.63,RNA repair
pH6,0.0005845449665682579,0.0009964966038952098,0.63,Respiratory chain
pH6,4.3576496260079116e-05,8.909640117477533e-05,0.63,Restriction system
pH6,0.0016269166365216986,0.0010753358934403327,0.63,Riboflavin biosynthesis
pH6,0.001306930230929904,0.0010110450541126407,0.63,Ribosome biogenesis
pH6,0.0004390468744530147,0.0006848332865395983,0.63,SOS response
pH6,0.003375628668448137,0.0028216969921655666,0.63,Septation
pH6,0.006477764682544313,0.009789918804195566,0.63,Serine biosynthesis
pH6,6.673220766187848e-05,0.0001432393833197484,0.63,Sodium transport
pH6,0.0006693276894173658,0.0010957460648454156,0.63,Spermidine biosynthesis
pH6,0.00015406752861827136,0.00015007478974325448,0.63,Steroid metabolism
pH6,0.03225681762488768,0.04054285332333164,0.63,Stress response
pH6,0.016007160402347807,0.01279294228838434,0.63,Sugar transport
pH6,0.0011001697842398218,0.0015109129631911545,0.63,Sulfate transport
pH6,0.00021824713817286486,0.0004342317993355634,0.63,Symport
pH6,6.23563251922471e-05,5.12255282323642e-05,0.63,Tellurium resistance
pH6,7.457233041996803e-05,0.0001471533338362525,0.63,Thiamine biosynthesis
pH6,0.00576650145279298,0.010539252234369618,0.63,Threonine biosynthesis
pH6,0.00012343635133085172,5.148165587352602e-05,0.63,Toxin-antitoxin system
pH6,0.05202231408334014,0.03883224495797434,0.63,Transcription
pH6,0.0017806195082675006,0.0022076201670952395,0.63,Transcription antitermination
pH6,0.04631908059792058,0.027272420121440308,0.63,Transcription regulation
pH6,0.006971692416303955,0.00703550614316377,0.63,Transcription termination
pH6,0.03764553455780249,0.02325193959972816,0.63,Translation regulation
pH6,0.004512993453679825,0.003349229087686193,0.63,Translocation
pH6,0.11274825839877708,0.1373539661432049,0.63,Transport
pH6,4.740539342100657e-06,6.5232508608401295e-06,0.63,Transposition
pH6,0.02501327351015788,0.04122254724867154,0.63,Tricarboxylic acid cycle
pH6,4.539978062242552e-05,2.9734818341130157e-05,0.63,Trimethoprim resistance
pH6,0.0015359347468406129,0.002283137801294045,0.63,Tryptophan biosynthesis
pH6,0.00010684446363349943,0.00020548240211646406,0.63,Tryptophan catabolism
pH6,0.0033513789864289298,0.0033568493092221634,0.63,Two-component regulatory system
pH6,0.00012817689067295238,0.0001960977252645192,0.63,Tyrosine biosynthesis
pH6,0.000650000875176494,0.0005077074158952624,0.63,Ubiquinone biosynthesis
pH6,0.0,2.34116671999477e-09,0.63,Viral genome integration
pH6,0.00023210409932669754,0.0003081535682728159,0.63,Virulence
pH6,0.0,2.34116671999477e-09,0.63,Virus entry into host cell
pH6,2.552598107284969e-06,5.802891870072506e-06,0.63,Xylan degradation
pH6,7.31137029300909e-05,0.00013330643323594153,0.63,Xylose metabolism
pH6,2.4978995764145768e-05,3.753870740777939e-05,0.63,Zinc transport
pH6,7.293137449385626e-07,2.365178686353691e-06,0.63,cAMP biosynthesis
pH6,0.00011176733141183472,0.00010933448682095235,0.63,mRNA processing
pH6,0.0014458644993407003,0.0019599371343024113,0.63,rRNA processing
pH6,0.0035143806084226986,0.005373839852080003,0.63,tRNA processing
pyruvate,0.02145758818672424,0.026116095470281923,0.4,ATP synthesis
pyruvate,0.06764917459946473,0.09928126947884586,0.4,Amino-acid biosynthesis
pyruvate,0.025740484952748048,0.026305985699048597,0.4,Amino-acid transport
pyruvate,2.3946864780675455e-07,4.60894061426286e-07,0.4,Ammonia transport
pyruvate,0.0698458205057961,0.08759886017265842,0.4,Antibiotic resistance
pyruvate,8.117987160648979e-05,0.00015184185329898548,0.4,Antiport
pyruvate,8.141934025429654e-06,9.194437990406378e-06,0.4,Antiviral defense
pyruvate,0.004967537630103316,0.007509150488483037,0.4,Arginine biosynthesis
pyruvate,7.088271975079934e-05,0.00011901194263665737,0.4,Arginine metabolism
pyruvate,0.006349032259300483,0.008100529613281589,0.4,Aromatic amino acid biosynthesis
pyruvate,4.7175323617930645e-05,7.543096297279845e-05,0.4,Aromatic hydrocarbons catabolism
pyruvate,2.3946864780675454e-06,1.2471802679490549e-06,0.4,Arsenical resistance
pyruvate,8.070093431087629e-05,8.064473913054038e-05,0.4,Ascorbate biosynthesis
pyruvate,0.0005591592926287718,0.0009311654181003093,0.4,Asparagine biosynthesis
pyruvate,0.0013482084871520282,0.0008486452199202216,0.4,Autoinducer synthesis
pyruvate,7.9024653776229e-06,3.4461560035434406e-06,0.4,Bacterial flagellum biogenesis
pyruvate,3.592029717101318e-06,1.997363887768035e-06,0.4,Bacterial flagellum protein export
pyruvate,0.0002567103904488409,0.00019861111334707504,0.4,Bacteriocin transport
pyruvate,4.789372956135091e-05,4.16351908999534e-05,0.4,Bile acid catabolism
pyruvate,0.00012859466387222718,0.00014328507138542526,0.4,Biotin biosynthesis
pyruvate,0.009416865106352815,0.012018457340738692,0.4,Branched-chain amino acid biosynthesis
pyruvate,0.0006353103226313198,0.0004341500153797394,0.4,Capsule biogenesis/degradation
pyruvate,0.0077939860801664405,0.01148668499318238,0.4,Carbohydrate metabolism
pyruvate,0.000367823843031175,0.001181539201214894,0.4,Carbon dioxide fixation
pyruvate,0.0007622287059688998,0.0016459685029495768,0.4,Cell adhesion
pyruvate,0.022260766031468097,0.024889050130688806,0.4,Cell cycle
pyruvate,0.022260766031468097,0.024889050130688806,0.4,Cell division
pyruvate,0.0036969169848406766,0.004877324665062629,0.4,Cell shape
pyruvate,0.00322444534271795,0.003864329686577229,0.4,Cell wall biogenesis/degradation
pyruvate,1.532599345963229e-05,3.131078883219469e-05,0.4,Cellulose biosynthesis
pyruvate,0.013537402129163642,0.01698003958235843,0.4,Chemotaxis
pyruvate,0.00019301173013224417,0.00017160450303359176,0.4,Chromate resistance
pyruvate,0.00013984969031914464,0.0003861617069494439,0.4,Chromosome partition
pyruvate,7.279846893325338e-05,6.986084959564253e-05,0.4,Cobalamin biosynthesis
pyruvate,9.363224129244103e-05,9.785207591013824e-05,0.4,Coenzyme A biosynthesis
pyruvate,0.019017163196925604,0.021226445522778047,0.4,Conjugation
pyruvate,0.0013740711011151576,0.003528676201723528,0.4,Copper transport
pyruvate,0.016123902994124396,0.01893041478136958,0.4,Cysteine biosynthesis
pyruvate,0.000566822289358588,0.0008697441342276303,0.4,Cytosine metabolism
pyruvate,0.04115627915530787,0.013224189963692748,0.4,DNA condensation
pyruvate,0.0031937933557986855,0.003368186353560108,0.4,DNA damage
pyruvate,9.315330399682751e-05,0.0001777091222398687,0.4,DNA excision
pyruvate,5.2683102517486e-06,6.057732730038266e-06,0.4,DNA integration
pyruvate,0.003695001235658223,0.0020874609405082943,0.4,DNA recombination
pyruvate,0.003193553887150879,0.003367900346055052,0.4,DNA repair
pyruvate,0.004932814676171337,0.009361550769016302,0.4,DNA replication
pyruvate,1.2931306981564745e-05,9.846160010124115e-06,0.4,DNA synthesis
pyruvate,0.0012948069786911218,0.0003841408998235566,0.4,Deoxyribonucleotide synthesis
pyruvate,0.0025584830331673654,0.0012515407102392526,0.4,Detoxification
pyruvate,0.00483151943814908,0.005362078082084877,0.4,Diaminopimelate biosynthesis
pyruvate,0.014406433852054354,0.011739570916184654,0.4,Electron transport
pyruvate,0.00013984969031914464,0.00018231337420650766,0.4,Enterobactin biosynthesis
pyruvate,5.7472475473621096e-06,6.003949253144869e-06,0.4,Exopolysaccharide synthesis
pyruvate,0.014603516549199313,0.011635333877449512,0.4,Fatty acid biosynthesis
pyruvate,0.015376042407023904,0.013179657188561242,0.4,Fatty acid metabolism
pyruvate,0.0,1.8754590495474505e-09,0.4,Fimbrium biogenesis
pyruvate,4.5499043083283364e-06,2.5646902502561387e-06,0.4,Flagellar rotation
pyruvate,0.00011255026446917464,0.00013301693308915294,0.4,Folate biosynthesis
pyruvate,0.00015397834053974317,0.00010126541138031458,0.4,Fucose metabolism
pyruvate,0.0014463906327527975,0.0025318697168890585,0.4,GMP biosynthesis
pyruvate,0.012576174976867329,0.010295332452490731,0.4,Galactitol metabolism
pyruvate,0.0003204090507654376,0.0004074434785141837,0.4,Galactose metabolism
pyruvate,0.002010818235633318,0.003187811519468279,0.4,Gluconate utilization
pyruvate,0.006547551768332283,0.00873352986303722,0.4,Gluconeogenesis
pyruvate,0.002656904647415942,0.006060686578041303,0.4,Glucose metabolism
pyruvate,0.0007768362934851118,0.002775679393330227,0.4,Glutamate biosynthesis
pyruvate,0.0003965600807679855,0.0005668574977257169,0.4,Glutathione biosynthesis
pyruvate,0.0004779794210222821,0.0006741337553598312,0.4,Glycerol metabolism
pyruvate,0.00019564588525811845,0.00034602219464150466,0.4,Glycogen biosynthesis
pyruvate,0.00016307814915639984,0.0003657145146617529,0.4,Glycogen metabolism
pyruvate,0.04202531087819858,0.0678920864583801,0.4,Glycolysis
pyruvate,0.02135509560546295,0.0330086231551595,0.4,Glyoxylate bypass
pyruvate,9.195596075779375e-05,0.00010639479188082689,0.4,Heme biosynthesis
pyruvate,0.002626492129144484,0.0028657014277085045,0.4,Histidine biosynthesis
pyruvate,0.021891026439254467,0.023278666587745345,0.4,Host-virus interaction
pyruvate,0.021874263633907993,0.027124154709413678,0.4,Hydrogen ion transport
pyruvate,0.001152083664598296,0.0030335550126430015,0.4,Hydrogen peroxide
pyruvate,0.059633440551429245,0.07668792570079101,0.4,Ion transport
pyruvate,0.0019799267800662467,0.001202169250759916,0.4,Iron storage
pyruvate,0.0005689775071888488,0.0011103627827370609,0.4,Iron transport
pyruvate,0.001957895664468025,0.0009142862866543824,0.4,Isoleucine biosynthesis
pyruvate,0.0005864587184787419,0.0005783306184613235,0.4,Isoprene biosynthesis
pyruvate,0.0025958401422252193,0.0033101852224512508,0.4,Leucine biosynthesis
pyruvate,0.0010974848128983562,0.0007377446376728569,0.4,Lipid A biosynthesis
pyruvate,0.016377260823503943,0.013347599857800593,0.4,Lipid biosynthesis
pyruvate,0.0006104055832594174,0.0011349527984241355,0.4,Lipid degradation
pyruvate,0.017201032971959178,0.014937234259549388,0.4,Lipid metabolism
pyruvate,0.0006168712367501997,0.000986960324824346,0.4,Lipid transport
pyruvate,0.0043810789116245745,0.004408604078590201,0.4,Lipopolysaccharide biosynthesis
pyruvate,0.006071727565140262,0.007213156163988211,0.4,Lysine biosynthesis
pyruvate,2.3946864780675455e-07,4.969966481300745e-07,0.4,Maltose metabolism
pyruvate,0.00037596577705660463,0.00032808811748020713,0.4,Menaquinone biosynthesis
pyruvate,0.008653678525792689,0.01744392593869827,0.4,Methionine biosynthesis
pyruvate,6.80090959771183e-05,3.971284537416727e-05,0.4,Methotrexate resistance
pyruvate,0.0009973869181151326,0.0006175778811264406,0.4,Molybdenum cofactor biosynthesis
pyruvate,4.789372956135091e-07,5.39194476744892e-07,0.4,Nickel transport
pyruvate,0.00030484358865799855,0.0002390777385337888,0.4,Nitrate assimilation
pyruvate,1.532599345963229e-05,2.475605945402635e-05,0.4,Nitrogen fixation
pyruvate,0.0032014563525285017,0.0031127931574863816,0.4,Nucleotide biosynthesis
pyruvate,0.0050151918910168606,0.0026993950964898845,0.4,Nucleotide metabolism
pyruvate,0.0072101615168135725,0.009303871025947472,0.4,One-carbon metabolism
pyruvate,2.0354835063574135e-05,2.8882069363030743e-05,0.4,Oxygen transport
pyruvate,6.298025437317645e-05,8.673998104156959e-05,0.4,PHB biosynthesis
pyruvate,0.0009485353139625548,0.0008557907188989971,0.4,Pantothenate biosynthesis
pyruvate,0.00456738551961823,0.006114934231049463,0.4,Pentose shunt
pyruvate,0.005093737607497476,0.009920849074317449,0.4,Peptide transport
pyruvate,0.002532859887852043,0.0034892974224925628,0.4,Peptidoglycan synthesis
pyruvate,0.0002708390406694394,0.0003793115927709719,0.4,Phenylalanine biosynthesis
pyruvate,0.0002928701562676608,0.0003447175081104489,0.4,Phosphate transport
pyruvate,0.0006630886857769033,0.0009501872615103442,0.4,Phospholipid biosynthesis
pyruvate,0.0006630886857769033,0.0009501872615103442,0.4,Phospholipid metabolism
pyruvate,0.01656476477473663,0.01054228914921704,0.4,Phosphotransferase system
pyruvate,6.7051221385891275e-06,1.1580959630955507e-05,0.4,Plasmid copy control
pyruvate,0.0006939801413439747,0.001048381608697025,0.4,Polyamine biosynthesis
pyruvate,6.226184842975618e-06,1.2378029727013175e-05,0.4,Polysaccharide degradation
pyruvate,0.0008249694916942694,0.0011074632574053936,0.4,Porphyrin biosynthesis
pyruvate,1.1015557799110709e-05,2.1966314117824517e-05,0.4,Potassium transport
pyruvate,0.0004308040974043514,0.0005471651777054688,0.4,Proline biosynthesis
pyruvate,2.8736237736810544e-05,0.00013409532204264273,0.4,Proline metabolism
pyruvate,0.0722637354427009,0.11160978708695102,0.4,Protein biosynthesis
pyruvate,0.011686070012969622,0.014526470126062606,0.4,Protein transport
pyruvate,0.009919988735394807,0.015151364796531468,0.4,Purine biosynthesis
pyruvate,4.7654260913544156e-05,2.841320460064388e-05,0.4,Purine metabolism
pyruvate,0.0013082172229683,0.0007684693455520679,0.4,Purine salvage
pyruvate,0.0004557088367762539,0.0008069162560677906,0.4,Putrescine biosynthesis
pyruvate,0.0003793183381258992,0.0004631727441714861,0.4,Pyridine nucleotide biosynthesis
pyruvate,0.002558722501815172,0.003192359507663432,0.4,Pyridoxine biosynthesis
pyruvate,0.007431670016034821,0.00827588034576665,0.4,Pyrimidine biosynthesis
pyruvate,0.0002691627601347921,0.0002704411949447424,0.4,Queuosine biosynthesis
pyruvate,0.0015871981976631692,0.001280938530840909,0.4,Quorum sensing
pyruvate,1.0776089151303955e-05,1.6363380207301507e-05,0.4,RNA repair
pyruvate,0.0014665059991685648,0.002198975735594386,0.4,Respiratory chain
pyruvate,6.992484515957232e-05,0.0001236865243176544,0.4,Restriction system
pyruvate,0.0015644486761215274,0.0009201470961842182,0.4,Riboflavin biosynthesis
pyruvate,0.0011094582452886939,0.0008300828639773256,0.4,Ribosome biogenesis
pyruvate,0.0006295630750839577,0.0008177610980217988,0.4,SOS response
pyruvate,0.00415190741567351,0.0030150085981020267,0.4,Septation
pyruvate,0.003570956476094324,0.004821195692195394,0.4,Serine biosynthesis
pyruvate,0.00012979200711126095,0.0002481232322551277,0.4,Sodium transport
pyruvate,0.0007186454120680704,0.0011116783516192516,0.4,Spermidine biosynthesis
pyruvate,4.789372956135091e-05,4.16351908999534e-05,0.4,Steroid metabolism
pyruvate,0.03181293092383173,0.03270592594002159,0.4,Stress response
pyruvate,0.029259476732268305,0.024770913722666196,0.4,Sugar transport
pyruvate,0.0012629576485328235,0.0015473006023528856,0.4,Sulfate transport
pyruvate,0.00042960675416531767,0.0009306435716197727,0.4,Symport
pyruvate,3.496242257978616e-05,2.564690250256139e-05,0.4,Tellurium resistance
pyruvate,0.00011829751201653675,0.00022852468518735685,0.4,Thiamine biosynthesis
pyruvate,0.00931628827427398,0.017038076600376203,0.4,Threonine biosynthesis
pyruvate,0.00015637302701781072,5.7782893316556954e-05,0.4,Toxin-antitoxin system
pyruvate,0.05194074970928506,0.03740182344623104,0.4,Transcription
pyruvate,0.0019128755586803553,0.002259928154704678,0.4,Transcription antitermination
pyruvate,0.04564128746008057,0.025513710509435898,0.4,Transcription regulation
pyruvate,0.00764934701689116,0.006990773607188123,0.4,Transcription termination
pyruvate,0.03511209048466538,0.020186123699346453,0.4,Translation regulation
pyruvate,0.00612201598117968,0.004250099657017698,0.4,Translocation
pyruvate,0.14832233054719543,0.1637423088380862,0.4,Transport
pyruvate,1.5565462107439046e-05,1.9223455257861373e-05,0.4,Transposition
pyruvate,0.08177614853952861,0.1149739245776101,0.4,Tricarboxylic acid cycle
pyruvate,6.80090959771183e-05,3.971284537416727e-05,0.4,Trimethoprim resistance
pyruvate,0.002421506966621902,0.0032567346395391485,0.4,Tryptophan biosynthesis
pyruvate,0.0002128876279002048,0.0003645423527557857,0.4,Tryptophan catabolism
pyruvate,0.003062564536800584,0.0027500207692086063,0.4,Two-component regulatory system
pyruvate,0.0005428754245779126,0.000740806324571243,0.4,Tyrosine biosynthesis
pyruvate,0.0007792309799631793,0.0006396018656100388,0.4,Ubiquinone biosynthesis
pyruvate,2.3946864780675455e-07,5.204398862494176e-07,0.4,Viral genome integration
pyruvate,0.00026054188881374893,0.00031601484984874545,0.4,Virulence
pyruvate,2.3946864780675455e-07,5.204398862494176e-07,0.4,Virus entry into host cell
pyruvate,6.226184842975618e-06,1.2378029727013175e-05,0.4,Xylan degradation
pyruvate,5.675406953020083e-05,9.25539040951667e-05,0.4,Xylose metabolism
pyruvate,3.400454798855915e-05,4.055680194646361e-05,0.4,Zinc transport
pyruvate,2.3946864780675455e-07,5.720150101119725e-07,0.4,cAMP biosynthesis
pyruvate,0.00012500263415512588,0.0001095736949698098,0.4,mRNA processing
pyruvate,0.0013910733751094373,0.0018765749476819314,0.4,rRNA processing
pyruvate,0.00413346832979239,0.005784991406474092,0.4,tRNA processing
stationary_1day,0.007789119136581214,0.010811683950380766,-0.01,ATP synthesis
stationary_1day,0.051187321554685,0.08238039055069356,-0.01,Amino-acid biosynthesis
