gene_name,insertion_index_score,Log_likelihood_ratio,essential,non-essential,unclear
essQ,0.162037037,11.81005098,FALSE,TRUE,FALSE
cspB,0.180555556,13.62343907,FALSE,TRUE,FALSE
cspF,0.244131455,19.38699635,FALSE,TRUE,FALSE
quuQ,0.173970784,12.98741801,FALSE,TRUE,FALSE
ydfU,0.116190476,6.892714095,FALSE,TRUE,FALSE
rem,0.138888889,9.418401974,FALSE,TRUE,FALSE
hokD,0.179487179,13.52086019,FALSE,TRUE,FALSE
relE,0.107638889,5.880171892,FALSE,TRUE,FALSE
relB,0.016666667,-11.85087856,TRUE,FALSE,FALSE
ydfV,0.248366013,19.75172681,FALSE,TRUE,FALSE
flxA,0.267267267,21.35715071,FALSE,TRUE,FALSE
intK,0.12568306,7.974810531,FALSE,TRUE,FALSE
ydfX,0.139784946,9.514049677,FALSE,TRUE,FALSE
dicC,0.090909091,3.771217968,FALSE,TRUE,FALSE
dicA,0,-172.1619602,TRUE,FALSE,FALSE
ydfA,0.096153846,4.453093512,FALSE,TRUE,FALSE
ydfB,0.07751938,1.923662732,FALSE,FALSE,TRUE
ydfC,0.118721461,7.185267856,FALSE,TRUE,FALSE
dicB,0.232804233,18.40138152,FALSE,TRUE,FALSE
ydfD,0.234375,18.53896048,FALSE,TRUE,FALSE
ydfE,0.223529412,17.58274825,FALSE,TRUE,FALSE
insD1,0.412698413,32.8506038,FALSE,TRUE,FALSE
intQ,0.222797927,17.51771189,FALSE,TRUE,FALSE
rspB,0.205882353,15.99283581,FALSE,TRUE,FALSE
rspA,0.156378601,11.23955738,FALSE,TRUE,FALSE
ynfA,0.100917431,5.055276115,FALSE,TRUE,FALSE
ynfB,0.175438596,13.12998968,FALSE,TRUE,FALSE
speG,0.310160428,24.88393091,FALSE,TRUE,FALSE
ynfC,0.243319269,19.31681587,FALSE,TRUE,FALSE
ynfD,0.199346405,15.39205722,FALSE,TRUE,FALSE
ynfE,0.107540173,5.868251802,FALSE,TRUE,FALSE
ynfF,0.106435644,5.734495958,FALSE,TRUE,FALSE
ynfG,0.105177994,5.581329291,FALSE,TRUE,FALSE
ynfH,0.115789474,6.846078134,FALSE,TRUE,FALSE
dmsD,0.104065041,5.444996831,FALSE,TRUE,FALSE
clcB,0.122513922,7.618044463,FALSE,TRUE,FALSE
ynfK,0.130747126,8.536250878,FALSE,TRUE,FALSE
mlc,0.114660115,6.71430712,FALSE,TRUE,FALSE
ynfL,0.136465324,9.158313954,FALSE,TRUE,FALSE
ynfM,0.167464115,12.34962842,FALSE,TRUE,FALSE
asr,0.200647249,15.51218197,FALSE,TRUE,FALSE
ydgU,0.178571429,13.43274916,FALSE,TRUE,FALSE
ydgD,0.149635036,10.5482861,FALSE,TRUE,FALSE
mdtI,0.13030303,8.487423508,FALSE,TRUE,FALSE
mdtJ,0.232240437,18.35192702,FALSE,TRUE,FALSE
tqsA,0.142995169,9.854510991,FALSE,TRUE,FALSE
pntB,0.120950324,7.440405438,FALSE,TRUE,FALSE
pntA,0.098499674,4.751571482,FALSE,TRUE,FALSE
ydgH,0.101587302,5.138741815,FALSE,TRUE,FALSE
ydgI,0.110629067,6.238649509,FALSE,TRUE,FALSE
folM,0.123098202,7.684145984,FALSE,TRUE,FALSE
ydgC,0.104166667,5.457476772,FALSE,TRUE,FALSE
rstA,0.1125,6.460471301,FALSE,TRUE,FALSE
rstB,0.112135177,6.41736263,FALSE,TRUE,FALSE
tus,0.115053763,6.760309284,FALSE,TRUE,FALSE
fumC,0.114672365,6.715739842,FALSE,TRUE,FALSE
fumA,0.086824529,3.225039161,FALSE,FALSE,TRUE
manA,0.080782313,2.389785116,FALSE,FALSE,TRUE
ydgA,0.087475149,3.312984494,FALSE,FALSE,TRUE
uidC,0.20300158,15.72888506,FALSE,TRUE,FALSE
uidB,0.166666667,12.27079006,FALSE,TRUE,FALSE
uidA,0.114790287,6.729527774,FALSE,TRUE,FALSE
uidR,0.120135364,7.347382055,FALSE,TRUE,FALSE
hdhA,0.278645833,22.30733281,FALSE,TRUE,FALSE
malI,0.127308066,8.156100811,FALSE,TRUE,FALSE
malX,0.107972379,5.920400173,FALSE,TRUE,FALSE
malY,0.110826939,6.262197997,FALSE,TRUE,FALSE
add,0.105788423,5.655788951,FALSE,TRUE,FALSE
ydgJ,0.134486071,8.944363324,FALSE,TRUE,FALSE
blr,0.452380952,35.80982729,FALSE,TRUE,FALSE
cnu,0.402777778,32.10166792,FALSE,TRUE,FALSE
ydgK,0.353741497,28.33662257,FALSE,TRUE,FALSE
rsxA,0.164948454,12.10040525,FALSE,TRUE,FALSE
rsxB,0.100172712,4.962142078,FALSE,TRUE,FALSE
rsxC,0.09851552,4.753574729,FALSE,TRUE,FALSE
rsxD,0.115203022,6.777731588,FALSE,TRUE,FALSE
rsxG,0.115942029,6.863829383,FALSE,TRUE,FALSE
rsxE,0.123563218,7.736648204,FALSE,TRUE,FALSE
nth,0.117924528,7.093481696,FALSE,TRUE,FALSE
dtpA,0.135728543,9.078835158,FALSE,TRUE,FALSE
gstA,0.145214521,10.0879266,FALSE,TRUE,FALSE
pdxY,0.12962963,8.413237909,FALSE,TRUE,FALSE
tyrS,0,-172.1619602,TRUE,FALSE,FALSE
pdxH,0.02891933,-7.47920808,TRUE,FALSE,FALSE
mliC,0.081818182,2.535463065,FALSE,FALSE,TRUE
anmK,0.127927928,8.224968895,FALSE,TRUE,FALSE
slyB,0.121794872,7.536489307,FALSE,TRUE,FALSE
slyA,0.144827586,10.04734409,FALSE,TRUE,FALSE
ydhI,0.181434599,13.70766549,FALSE,TRUE,FALSE
ydhJ,0.10955711,6.110707499,FALSE,TRUE,FALSE
ydhK,0.113760556,6.608890078,FALSE,TRUE,FALSE
sodC,0.084291188,2.879012134,FALSE,FALSE,TRUE
ydhF,0.124860647,7.882640128,FALSE,TRUE,FALSE
ydhL,0.041666667,-4.307985423,TRUE,FALSE,FALSE
nemR,0.088333333,3.428427767,FALSE,FALSE,TRUE
nemA,0.121129326,7.460797203,FALSE,TRUE,FALSE
gloA,0.112745098,6.489393784,FALSE,TRUE,FALSE
rnt,0.026234568,-8.282835786,TRUE,FALSE,FALSE
lhr,0.106129521,5.697299736,FALSE,TRUE,FALSE
grxD,0.077586207,1.933323516,FALSE,FALSE,TRUE
mepH,0.112745098,6.489393784,FALSE,TRUE,FALSE
sodB,0.127147766,8.138265655,FALSE,TRUE,FALSE
ydhP,0.123076923,7.681741244,FALSE,TRUE,FALSE
ynhF,0.088888889,3.502827699,FALSE,FALSE,TRUE
purR,0.090643275,3.73609328,FALSE,TRUE,FALSE
ydhB,0.098606645,4.765091411,FALSE,TRUE,FALSE
ydhC,0.116336634,6.909692442,FALSE,TRUE,FALSE
cfa,0.127937337,8.226013056,FALSE,TRUE,FALSE
ribC,0.018691589,-10.97237971,TRUE,FALSE,FALSE
mdtK,0.118631732,7.174948351,FALSE,TRUE,FALSE
ydhQ,0.106603023,5.754810592,FALSE,TRUE,FALSE
ydhR,0.071895425,1.092135155,FALSE,FALSE,TRUE
ydhS,0.11152648,6.345280918,FALSE,TRUE,FALSE
ydhT,0.10701107,5.804266645,FALSE,TRUE,FALSE
ydhU,0.099236641,4.844558432,FALSE,TRUE,FALSE
ydhX,0.076233184,1.736756991,FALSE,FALSE,TRUE
ydhW,0.089506173,3.585191309,FALSE,FALSE,TRUE
ydhV,0.126961484,8.117526502,FALSE,TRUE,FALSE
ydhY,0.267942584,21.41386887,FALSE,TRUE,FALSE
ydhZ,0.338095238,27.11004167,FALSE,TRUE,FALSE
pykF,0.116772824,6.960300188,FALSE,TRUE,FALSE
lpp,0.084388186,2.892368785,FALSE,FALSE,TRUE
ldtE,0.153233831,10.9187901,FALSE,TRUE,FALSE
sufE,0.134292566,8.923369869,FALSE,TRUE,FALSE
sufS,0.14004914,9.542198462,FALSE,TRUE,FALSE
sufD,0.127358491,8.161708983,FALSE,TRUE,FALSE
sufC,0.103078983,5.323576879,FALSE,TRUE,FALSE
sufB,0.102150538,5.208698079,FALSE,TRUE,FALSE
sufA,0.127371274,8.163130519,FALSE,TRUE,FALSE
ydiH,0.079365079,2.18870663,FALSE,FALSE,TRUE
menI,0.072992701,1.257363895,FALSE,FALSE,TRUE
ydiJ,0.095518482,4.371581478,FALSE,TRUE,FALSE
ydiK,0.139263252,9.458395841,FALSE,TRUE,FALSE
ydiL,0.294117647,23.58178253,FALSE,TRUE,FALSE
ydiM,0.286419753,22.95010288,FALSE,TRUE,FALSE
ydiN,0.214060032,16.73517592,FALSE,TRUE,FALSE
ydiB,0.15455594,11.05397848,FALSE,TRUE,FALSE
aroD,0.147562582,10.33319759,FALSE,TRUE,FALSE
ydiF,0.25877193,20.63996954,FALSE,TRUE,FALSE
ydiO,0.174479167,13.03685122,FALSE,TRUE,FALSE
ydiP,0.1875,14.28467475,FALSE,TRUE,FALSE
ydiQ,0.155555556,11.15586949,FALSE,TRUE,FALSE
ydiR,0.103301384,5.351015067,FALSE,TRUE,FALSE
ydiS,0.094573643,4.249823889,FALSE,TRUE,FALSE
ydiT,0.088435374,3.442112593,FALSE,FALSE,TRUE
fadK,0.17911354,13.48493053,FALSE,TRUE,FALSE
ppsA,0.143337537,9.890621534,FALSE,TRUE,FALSE
ppsR,0.153477218,10.94371366,FALSE,TRUE,FALSE
aroH,0.105062082,5.567165342,FALSE,TRUE,FALSE
ydiE,0.104166667,5.457476772,FALSE,TRUE,FALSE
ydiU,0.118997912,7.217038056,FALSE,TRUE,FALSE
ydiV,0.182072829,13.76872077,FALSE,TRUE,FALSE
nlpC,0.189247312,14.44959419,FALSE,TRUE,FALSE
btuD,0.109333333,6.0839194,FALSE,TRUE,FALSE
btuE,0.101449275,5.12156735,FALSE,TRUE,FALSE
btuC,0.110091743,6.174596306,FALSE,TRUE,FALSE
ihfA,0.036666667,-5.449934172,TRUE,FALSE,FALSE
pheT,0.001675042,-27.93764461,TRUE,FALSE,FALSE
pheS,0.00101626,-31.28221971,TRUE,FALSE,FALSE
pheM,0,-172.1619602,TRUE,FALSE,FALSE
rplT,0,-172.1619602,TRUE,FALSE,FALSE
rpmI,0.02020202,-10.36882094,TRUE,FALSE,FALSE
infC,0,-172.1619602,TRUE,FALSE,FALSE
thrS,0.002073613,-26.50204125,TRUE,FALSE,FALSE
arpB,0.17402734,12.99292008,FALSE,TRUE,FALSE
yniD,0.175925926,13.1772223,FALSE,TRUE,FALSE
ydiY,0.243741765,19.35333265,FALSE,TRUE,FALSE
pfkB,0.159139785,11.51898921,FALSE,TRUE,FALSE
ydiZ,0.12371134,7.75335208,FALSE,TRUE,FALSE
yniA,0.159117305,11.51672236,FALSE,TRUE,FALSE
yniB,0.202979516,15.72685836,FALSE,TRUE,FALSE
yniC,0.155455904,11.14572426,FALSE,TRUE,FALSE
ydjM,0.172588832,12.85275585,FALSE,TRUE,FALSE
ydjN,0.150143678,10.60087993,FALSE,TRUE,FALSE
ydjO,0.080845771,2.398740434,FALSE,FALSE,TRUE
cedA,0.255144033,20.33155443,FALSE,TRUE,FALSE
katE,0.114500442,6.695625351,FALSE,TRUE,FALSE
chbG,0.137333333,9.25170147,FALSE,TRUE,FALSE
chbF,0.299334812,24.00730522,FALSE,TRUE,FALSE
chbR,0.231316726,18.2708175,FALSE,TRUE,FALSE
chbA,0.247863248,19.70852461,FALSE,TRUE,FALSE
chbC,0.255334805,20.34780534,FALSE,TRUE,FALSE
chbB,0.193146417,14.8155918,FALSE,TRUE,FALSE
osmE,0.18879056,14.40653867,FALSE,TRUE,FALSE
nadE,0.002415459,-25.47236625,TRUE,FALSE,FALSE
cho,0.113738739,6.606328288,FALSE,TRUE,FALSE
ves,0.090277778,3.68770388,FALSE,TRUE,FALSE
spy,0.187242798,14.26035058,FALSE,TRUE,FALSE
astE,0.186790506,14.21754602,FALSE,TRUE,FALSE
astB,0.10639881,5.730023255,FALSE,TRUE,FALSE
astD,0.102096011,5.201934426,FALSE,TRUE,FALSE
astA,0.092753623,4.013412702,FALSE,TRUE,FALSE
astC,0.131040131,8.568424309,FALSE,TRUE,FALSE
xthA,0.110285006,6.197652825,FALSE,TRUE,FALSE
ydjX,0.253164557,20.16271348,FALSE,TRUE,FALSE
ydjY,0.12979351,8.431308233,FALSE,TRUE,FALSE
ydjZ,0.117231638,7.013433232,FALSE,TRUE,FALSE
ynjA,0.102003643,5.190472582,FALSE,TRUE,FALSE
ynjB,0.094258783,4.209103129,FALSE,TRUE,FALSE
ynjC,0.128255208,8.261267708,FALSE,TRUE,FALSE
ynjD,0.102446483,5.245374948,FALSE,TRUE,FALSE
ynjE,0.112385321,6.446927976,FALSE,TRUE,FALSE
ynjF,0.107890499,5.910529001,FALSE,TRUE,FALSE
nudG,0.149509804,10.53532534,FALSE,TRUE,FALSE
ynjH,0.186813187,14.21969345,FALSE,TRUE,FALSE
gdhA,0.120535714,7.393117679,FALSE,TRUE,FALSE
ynjI,0.226705091,17.86428262,FALSE,TRUE,FALSE
topB,0.126911315,8.111938654,FALSE,TRUE,FALSE
selD,0.099616858,4.892389378,FALSE,TRUE,FALSE
ydjA,0.119565217,7.282122051,FALSE,TRUE,FALSE
sppA,0.127625202,8.191354841,FALSE,TRUE,FALSE
ansA,0.133726647,8.861894065,FALSE,TRUE,FALSE
pncA,0.218068536,17.09547973,FALSE,TRUE,FALSE
ydjE,0.272259014,21.77541111,FALSE,TRUE,FALSE
ydjF,0.229249012,18.08887139,FALSE,TRUE,FALSE
ydjG,0.163098879,11.9161914,FALSE,TRUE,FALSE
ydjH,0.233122363,18.4292698,FALSE,TRUE,FALSE
ydjI,0.215053763,16.82471021,FALSE,TRUE,FALSE
ydjJ,0.255747126,20.38291629,FALSE,TRUE,FALSE
ydjK,0.263768116,21.06258476,FALSE,TRUE,FALSE
ydjL,0.108635097,6.000155693,FALSE,TRUE,FALSE
yeaC,0.113553114,6.584522023,FALSE,TRUE,FALSE
msrB,0.086956522,3.242910718,FALSE,FALSE,TRUE
gapA,0.002008032,-26.71851386,TRUE,FALSE,FALSE
yeaD,0.10960452,6.116379351,FALSE,TRUE,FALSE
yeaE,0.106432749,5.734144451,FALSE,TRUE,FALSE
mipA,0.141900937,9.738844012,FALSE,TRUE,FALSE
yeaG,0.102842377,5.294352374,FALSE,TRUE,FALSE
yeaH,0.142523364,9.804686183,FALSE,TRUE,FALSE
yeaI,0.140921409,9.634968459,FALSE,TRUE,FALSE
yeaJ,0.333333333,26.73398058,FALSE,TRUE,FALSE
yeaK,0.138888889,9.418401974,FALSE,TRUE,FALSE
yoaI,0.152380952,10.83132069,FALSE,TRUE,FALSE
yeaL,0.136465324,9.158313954,FALSE,TRUE,FALSE
yeaM,0.160583942,11.66434028,FALSE,TRUE,FALSE
yeaN,0.127749577,8.205169672,FALSE,TRUE,FALSE
yeaO,0.120689655,7.410684309,FALSE,TRUE,FALSE
yoaF,0.098039216,4.693285495,FALSE,TRUE,FALSE
yeaP,0.209551657,16.32716486,FALSE,TRUE,FALSE
yoaK,0.151515152,10.74231416,FALSE,TRUE,FALSE
yoaJ,0.24,19.02922852,FALSE,TRUE,FALSE
yeaQ,0.236947791,18.76366377,FALSE,TRUE,FALSE
yoaG,0.289617486,23.21307067,FALSE,TRUE,FALSE
yeaR,0.325,26.07260137,FALSE,TRUE,FALSE
leuE,0.24256651,19.25170464,FALSE,TRUE,FALSE
dmlR,0.193722944,14.86947727,FALSE,TRUE,FALSE
dmlA,0.153775322,10.97421774,FALSE,TRUE,FALSE
yeaV,0.150069156,10.59317908,FALSE,TRUE,FALSE
yeaW,0.103111111,5.327542494,FALSE,TRUE,FALSE
yeaX,0.115942029,6.863829383,FALSE,TRUE,FALSE
rnd,0.074468085,1.477179948,FALSE,FALSE,TRUE
fadD,0.110913405,6.272481578,FALSE,TRUE,FALSE
yeaY,0.103092784,5.325280439,FALSE,TRUE,FALSE
tsaB,0.005747126,-19.54102957,TRUE,FALSE,FALSE
yoaA,0.121402407,7.491878559,FALSE,TRUE,FALSE
yoaB,0.35942029,28.77854531,FALSE,TRUE,FALSE
yoaC,0.393333333,31.38495408,FALSE,TRUE,FALSE
yoaH,0.211111111,16.46863633,FALSE,TRUE,FALSE
pabB,0.12041116,7.378896585,FALSE,TRUE,FALSE
nudL,0.141623489,9.709453798,FALSE,TRUE,FALSE
sdaA,0.113553114,6.584522023,FALSE,TRUE,FALSE
yoaD,0.110068793,6.171856989,FALSE,TRUE,FALSE
yoaE,0.107257547,5.834093472,FALSE,TRUE,FALSE
manX,0.122427984,7.608309357,FALSE,TRUE,FALSE
manY,0.124843945,7.880765322,FALSE,TRUE,FALSE
manZ,0.144366197,9.998890962,FALSE,TRUE,FALSE
yobD,0.239651416,18.99895376,FALSE,TRUE,FALSE
mntP,0.132275132,8.703671917,FALSE,TRUE,FALSE
rlmA,0.117283951,7.019484899,FALSE,TRUE,FALSE
cspC,0.257142857,20.50164167,FALSE,TRUE,FALSE
yobF,0.506944444,39.79700863,FALSE,TRUE,FALSE
yebO,0.125,7.898277946,FALSE,TRUE,FALSE
mgrB,0.090277778,3.68770388,FALSE,TRUE,FALSE
yobH,0.241666667,19.17378749,FALSE,TRUE,FALSE
kdgR,0.147727273,10.3503372,FALSE,TRUE,FALSE
yebQ,0.098981077,4.812354193,FALSE,TRUE,FALSE
htpX,0.091836735,3.89335508,FALSE,TRUE,FALSE
prc,0.090775988,3.753636947,FALSE,TRUE,FALSE
proQ,0.084406295,2.89486143,FALSE,FALSE,TRUE
msrC,0.136546185,9.167024895,FALSE,TRUE,FALSE
yebS,0.118380062,7.145984211,FALSE,TRUE,FALSE
yebT,0.118830676,7.197823299,FALSE,TRUE,FALSE
rsmF,0.1,4.940490807,FALSE,TRUE,FALSE
yebV,0.122362869,7.600930922,FALSE,TRUE,FALSE
yebW,0.135416667,9.045133555,FALSE,TRUE,FALSE
pphA,0.118721461,7.185267856,FALSE,TRUE,FALSE
yebY,0.087719298,3.34589178,FALSE,FALSE,TRUE
yebZ,0.124856816,7.882210107,FALSE,TRUE,FALSE
yobA,0.136,9.108140612,FALSE,TRUE,FALSE
holE,0.116883117,6.973081984,FALSE,TRUE,FALSE
yobB,0.147640791,10.34133793,FALSE,TRUE,FALSE
exoX,0.117647059,7.061453716,FALSE,TRUE,FALSE
ptrB,0.119359534,7.258542377,FALSE,TRUE,FALSE
yebE,0.103030303,5.317566998,FALSE,TRUE,FALSE
yebF,0.072829132,1.232829451,FALSE,FALSE,TRUE
yebG,0.068728522,0.606446756,FALSE,FALSE,TRUE
purT,0.133163698,8.800623358,FALSE,TRUE,FALSE
eda,0.126168224,8.029051311,FALSE,TRUE,FALSE
edd,0.12196468,7.555769744,FALSE,TRUE,FALSE
zwf,0.053523035,-1.948832229,FALSE,FALSE,TRUE
yebK,0.1,4.940490807,FALSE,TRUE,FALSE
pykA,0.132363132,8.713286849,FALSE,TRUE,FALSE
lpxM,0.086419753,3.17013787,FALSE,FALSE,TRUE
mepM,0.140589569,9.599705721,FALSE,TRUE,FALSE
znuA,0.097534834,4.629271982,FALSE,TRUE,FALSE
znuC,0.161375661,11.74379732,FALSE,TRUE,FALSE
znuB,0.1043257,5.476993813,FALSE,TRUE,FALSE
ruvB,0.09396637,4.171219338,FALSE,TRUE,FALSE
ruvA,0.14869281,10.45065713,FALSE,TRUE,FALSE
yobI,0.03030303,-7.088034047,TRUE,FALSE,FALSE
yebB,0.271973466,21.75154568,FALSE,TRUE,FALSE
ruvC,0.126436782,8.059033683,FALSE,TRUE,FALSE
yebC,0.112010796,6.402649384,FALSE,TRUE,FALSE
nudB,0.086092715,3.125674548,FALSE,FALSE,TRUE
aspS,0.005640158,-19.67164917,TRUE,FALSE,FALSE
yecD,0.14638448,10.21034954,FALSE,TRUE,FALSE
yecE,0.156288156,11.23036986,FALSE,TRUE,FALSE
yecN,0.176767677,13.25868644,FALSE,TRUE,FALSE
cmoA,0.125,7.898277946,FALSE,TRUE,FALSE
cmoB,0.124485597,7.840512047,FALSE,TRUE,FALSE
torZ,0.119341564,7.256481349,FALSE,TRUE,FALSE
torY,0.18982743,14.50422322,FALSE,TRUE,FALSE
cutC,0.141900937,9.738844012,FALSE,TRUE,FALSE
yecM,0.125220459,7.923000477,FALSE,TRUE,FALSE
argS,0.001153403,-30.43672668,TRUE,FALSE,FALSE
yecT,0.319018405,25.59520005,FALSE,TRUE,FALSE
flhE,0.264631043,21.13533475,FALSE,TRUE,FALSE
flhA,0.110630111,6.23877381,FALSE,TRUE,FALSE
flhB,0.116623151,6.942945226,FALSE,TRUE,FALSE
cheZ,0.137984496,9.321585256,FALSE,TRUE,FALSE
cheY,0.087179487,3.273065086,FALSE,FALSE,TRUE
cheB,0.124761905,7.87155458,FALSE,TRUE,FALSE
cheR,0.103368177,5.3592495,FALSE,TRUE,FALSE
tap,0.118601748,7.171499124,FALSE,TRUE,FALSE
tar,0.161251504,11.73134747,FALSE,TRUE,FALSE
cheW,0.168650794,12.46667018,FALSE,TRUE,FALSE
cheA,0.117557252,7.051079507,FALSE,TRUE,FALSE
motB,0.120819849,7.425532702,FALSE,TRUE,FALSE
motA,0.088963964,3.512861836,FALSE,FALSE,TRUE
flhC,0.124352332,7.825528407,FALSE,TRUE,FALSE
flhD,0.210826211,16.44281771,FALSE,TRUE,FALSE
uspC,0.307692308,24.68480003,FALSE,TRUE,FALSE
otsA,0.183157895,13.87233568,FALSE,TRUE,FALSE
otsB,0.127340824,8.159744211,FALSE,TRUE,FALSE
araH,0.101317123,5.105112427,FALSE,TRUE,FALSE
araG,0.135973597,9.105291405,FALSE,TRUE,FALSE
araF,0.108080808,5.93346615,FALSE,TRUE,FALSE
ftnB,0.196428571,15.12158352,FALSE,TRUE,FALSE
yecJ,0.083333333,2.746641659,FALSE,FALSE,TRUE
azuC,0.068965517,0.643263902,FALSE,FALSE,TRUE
yecR,0.259259259,20.68129853,FALSE,TRUE,FALSE
ftnA,0.371485944,29.71207367,FALSE,TRUE,FALSE
yecH,0.145833333,10.15273132,FALSE,TRUE,FALSE
tyrP,0.103960396,5.432139557,FALSE,TRUE,FALSE
yecA,0.106606607,5.7552454,FALSE,TRUE,FALSE
pgsA,0,-172.1619602,TRUE,FALSE,FALSE
uvrC,0.12111293,7.458929986,FALSE,TRUE,FALSE
uvrY,0.207001522,16.09502831,FALSE,TRUE,FALSE
yecF,0.346666667,27.78366887,FALSE,TRUE,FALSE
sdiA,0.284923928,22.82681072,FALSE,TRUE,FALSE
yecC,0.134130146,8.905738241,FALSE,TRUE,FALSE
yecS,0.134529148,8.949034905,FALSE,TRUE,FALSE
dcyD,0.122593718,7.627080886,FALSE,TRUE,FALSE
fliY,0.151061174,10.69555785,FALSE,TRUE,FALSE
fliZ,0.155797101,11.18044909,FALSE,TRUE,FALSE
fliA,0.170833333,12.68108152,FALSE,TRUE,FALSE
fliC,0.181696727,13.73275143,FALSE,TRUE,FALSE
fliD,0.134328358,8.927253995,FALSE,TRUE,FALSE
fliS,0.184914842,14.03961859,FALSE,TRUE,FALSE
fliT,0.150273224,10.61426291,FALSE,TRUE,FALSE
amyA,0.161290323,11.73524047,FALSE,TRUE,FALSE
yedD,0.157004831,11.30311011,FALSE,TRUE,FALSE
yedE,0.147595357,10.33660918,FALSE,TRUE,FALSE
yedF,0.166666667,12.27079006,FALSE,TRUE,FALSE
yedK,0.139013453,9.431714691,FALSE,TRUE,FALSE
yedL,0.29375,23.55171883,FALSE,TRUE,FALSE
yedN,0.040888889,-4.478728525,TRUE,FALSE,FALSE
intG,0.407407407,32.4516589,FALSE,TRUE,FALSE
fliE,0.165079365,12.11341197,FALSE,TRUE,FALSE
fliF,0.119349005,7.257334796,FALSE,TRUE,FALSE
fliG,0.09437751,4.224466702,FALSE,TRUE,FALSE
fliH,0.151382824,10.72869152,FALSE,TRUE,FALSE
fliI,0.139010189,9.43136592,FALSE,TRUE,FALSE
fliJ,0.11036036,6.206637144,FALSE,TRUE,FALSE
fliK,0.142730496,9.826569186,FALSE,TRUE,FALSE
fliL,0.12688172,8.108641863,FALSE,TRUE,FALSE
fliM,0.128358209,8.272682686,FALSE,TRUE,FALSE
fliN,0.118357488,7.14338476,FALSE,TRUE,FALSE
fliO,0.158469945,11.45138701,FALSE,TRUE,FALSE
fliP,0.162601626,11.86652173,FALSE,TRUE,FALSE
fliQ,0.162962963,11.90262113,FALSE,TRUE,FALSE
fliR,0.221374046,17.39090964,FALSE,TRUE,FALSE
rcsA,0.200320513,15.48203625,FALSE,TRUE,FALSE
dsrB,0.375661376,30.0334809,FALSE,TRUE,FALSE
yodD,0.171052632,12.70256516,FALSE,TRUE,FALSE
yedP,0.12745098,8.171992738,FALSE,TRUE,FALSE
yedQ,0.140412979,9.580925499,FALSE,TRUE,FALSE
yodC,0.136612022,9.174115626,FALSE,TRUE,FALSE
yedI,0.137254902,9.243274131,FALSE,TRUE,FALSE
yedA,0.128121607,8.24645516,FALSE,TRUE,FALSE
vsr,0.114649682,6.713086849,FALSE,TRUE,FALSE
dcm,0.111346018,6.32387289,FALSE,TRUE,FALSE
yedJ,0.091954023,3.908749314,FALSE,TRUE,FALSE
yedR,0.254098361,20.24241302,FALSE,TRUE,FALSE
yedS,0.227805695,17.96155002,FALSE,TRUE,FALSE
hchA,0.302816901,24.29018894,FALSE,TRUE,FALSE
yedV,0.198675497,15.32999323,FALSE,TRUE,FALSE
yedW,0.34672619,27.7883324,FALSE,TRUE,FALSE
hiuH,0.292270531,23.4306328,FALSE,TRUE,FALSE
yedY,0.168159204,12.41822482,FALSE,TRUE,FALSE
yedZ,0.199685535,15.42340074,FALSE,TRUE,FALSE
zinT,0.187403994,14.2755967,FALSE,TRUE,FALSE
yodB,0.348399247,27.91933414,FALSE,TRUE,FALSE
mtfA,0.140350877,9.574318509,FALSE,TRUE,FALSE
yeeJ,0.177758937,13.35442775,FALSE,TRUE,FALSE
yeeL,0.198480532,15.31194339,FALSE,TRUE,FALSE
shiA,0.174639332,13.0524134,FALSE,TRUE,FALSE
amn,0.210996564,16.45825714,FALSE,TRUE,FALSE
yeeN,0.214783821,16.8004027,FALSE,TRUE,FALSE
yeeO,0.20094086,15.5392565,FALSE,TRUE,FALSE
cbl,0.168243954,12.42658081,FALSE,TRUE,FALSE
nac,0.173202614,12.91261683,FALSE,TRUE,FALSE
ldtA,0.16505895,12.1113839,FALSE,TRUE,FALSE
cobT,0.143518519,9.909694969,FALSE,TRUE,FALSE
cobS,0.126344086,8.048688288,FALSE,TRUE,FALSE
cobU,0.19047619,14.56524303,FALSE,TRUE,FALSE
yeeH,0.126436782,8.059033683,FALSE,TRUE,FALSE
insH1,0.316617502,25.40293064,FALSE,TRUE,FALSE
yoeG,0.237827715,18.84033503,FALSE,TRUE,FALSE
yoeH,0.371069182,29.67994752,FALSE,TRUE,FALSE
yoeA,0.200392927,15.48871891,FALSE,TRUE,FALSE
insD1,0.429359823,34.09990708,FALSE,TRUE,FALSE
insC1,0.423497268,33.66149875,FALSE,TRUE,FALSE
yeeP,0.177536232,13.33293568,FALSE,TRUE,FALSE
flu,0.168589744,12.46065687,FALSE,TRUE,FALSE
yeeR,0.127201566,8.144252674,FALSE,TRUE,FALSE
yeeS,0.176733781,13.25540892,FALSE,TRUE,FALSE
yeeT,0.157657658,11.36925,FALSE,TRUE,FALSE
cbeA,0.197831978,15.25185432,FALSE,TRUE,FALSE
cbtA,0.186666667,14.20581923,FALSE,TRUE,FALSE
yeeW,0.166666667,12.27079006,FALSE,TRUE,FALSE
yoeD,0.186046512,14.14705054,FALSE,TRUE,FALSE
yoeF,0.209677419,16.33858732,FALSE,TRUE,FALSE
yeeX,0.109090909,6.054867816,FALSE,TRUE,FALSE
yeeA,0.146364495,10.2082619,FALSE,TRUE,FALSE
